Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,Column92,Column93,Column94,Column95,Column96,Column97,Column98,Column99,Column100,Column101,Column102,Column103,Column104,Column105,Column106,Column107,Column108,Column109,Column110,Column111,Column112,Column113,Column114,Column115,Column116,Column117,Column118,Column119,Column120,Column121,Column122,Column123,Column124,Column125,Column126,Column127,Column128,Column129,Column130,Column131,Column132,Column133,Column134,Column135,Column136,Column137,Column138,Column139,Column140,Column141,Column142,Column143,Column144,Column145,Column146,Column147,Column148,Column149,Column150,Column151,Column152,Column153,Column154,Column155,Column156,Column157,Column158,Column159,Column160,Column161,Column162,Column163,Column164,Column165,Column166,Column167,Column168,Column169,Column170,Column171,Column172,Column173,Column174,Column175,Column176,Column177,Column178,Column179,Column180,Column181,Column182,Column183,Column184,Column185,Column186,Column187,Column188,Column189,Column190,Column191,Column192,Column193,Column194,Column195,Column196,Column197,Column198,Column199,Column200,Column201,Column202,Column203,Column204,Column205,Column206,Column207,Column208,Column209,Column210,Column211,Column212,Column213,Column214,Column215,Column216,Column217,Column218,Column219,Column220,Column221,Column222,Column223,Column224,Column225,Column226,Column227,Column228,Column229,Column230,Column231,Column232,Column233,Column234,Column235,Column236,Column237,Column238,Column239,Column240,Column241,Column242,Column243,Column244
1313.85156078888,210.428034904342,Inf,Inf,Inf,Inf,Inf,Inf,2075.88407481013,Inf,Inf,Inf,Inf,Inf,Inf,2076.39685451551,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1969.67553727568,Inf,Inf,Inf,996.724227476848,959.642051651098,1692.10846178257,930.171559788094,106.096918990523,339.427090316657,166.34513054931,Inf,712.795298833096,1601.99969896691,812.022344043382,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1760.56043644812,1886.90405863193,Inf,2062.74563508761,Inf,Inf,2064.67786597578,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2089.27283655879,Inf,2050.81459393147,2013.54058213659,2185.17621666847,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2112.41619023085,1923.43388894159,Inf,Inf,2185.87769383135,Inf,Inf,Inf,Inf,Inf,Inf,2080.28991558049,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1866.44830936776,Inf,Inf,1967.97916734337,Inf,1914.08863235948,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2109.80263027043,Inf,Inf,Inf,Inf,2161.86831722062,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
465.790744324502,600.518328441581,Inf,Inf,Inf,Inf,Inf,1152.84160642441,1045.73098039741,Inf,Inf,Inf,Inf,Inf,Inf,1943.69938553858,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1709.36768741974,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,945.848861632259,Inf,Inf,Inf,758.206607392328,184.38523951766,899.060642738595,239.320844426342,1205.23491790262,1008.60975745829,608.695047840694,712.795298833096,Inf,1180.91081899637,1371.98236487479,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1131.34562689119,1281.33040748938,1064.73710889739,971.26620123326,1126.53457013752,1269.1454800413,1311.46242483477,1418.0186564606,1294.1282926571,1384.66030879176,1494.85953018562,1397.46978367867,1287.23990343255,1333.46491992703,1048.2136385313,964.002867380373,1193.16847348254,1268.72409549425,1138.43961019181,1818.24744345433,1818.4671160811,1829.88783775494,1356.65408107623,1301.18929511873,1233.96080307516,1087.75739178782,1930.23658419802,1612.08873727153,1912.96597265735,1860.63838108977,1167.98559482533,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1156.13243243749,Inf,1687.18055346469,1278.80297835674,Inf,1815.15936580415,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1636.26581274742,1809.91020214098,1816.97424325451,1793.1169619826,1910.1660229185,Inf,1860.85005789044,1995.51269159616,1912.81273658574,1595.12227225959,1513.46393456367,1628.3152850544,1159.47480235559,1546.2142252152,1440.54518348873,1498.60234923552,1697.78650436028,1203.0864625925,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
770.673442969492,647.472535391004,Inf,1836.77798946456,Inf,Inf,2173.98990997601,1435.07980230183,1495.52901474332,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1537.89733846221,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1372.77878179697,Inf,Inf,Inf,Inf,1021.60168049683,Inf,945.731263379339,637.465447256653,879.055573641448,671.739389784669,1601.99969896691,1180.91081899637,Inf,1343.79888777511,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1918.69897385105,1923.26251707126,1904.26396312306,Inf,Inf,1980.70537017395,1723.57390636724,1800.94489531193,1257.75361811587,Inf,Inf,1921.78924900217,1941.18196377853,Inf,1903.36636340615,Inf,1948.83869773567,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2154.46249634433,Inf,1841.35938539048,Inf,2013.58780627643,1314.24409433286,1508.09277356338,1441.25737678961,1436.00616275986,1437.94309052976,1376.99583559917,1399.40093276239,1485.4997499974,1538.27771577376,1519.63883770159,1511.85448935254,1346.8383088913,1081.59343533315,1310.80067627423,1392.49204186816,1304.23758926167,1501.67750222227,1494.54504816569,1503.10316103412,1402.04271657267,1393.85017404669,1458.98071593102,1177.1886723584,1599.36085552913,1718.26650315141,1597.11993079793,1546.22774752122,1556.75147816527,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2186.67119320601,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1463.70831199996,1870.24306783904,1591.53703046953,1420.59795771336,1501.03566521066,1600.65168025313,933.716131779248,1265.52629674097,1325.43158923505,1274.12953318455,1317.79636641425,1284.21825526628,1076.05673772589,1003.37389674158,1193.73648456685,1228.86337301139,1295.94419123694,1075.06191502923,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1874.72788377014,1846.54104110877,2134.88819293947,Inf,Inf,1997.31576598394,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
1898.20662471146,1022.38592572345,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1794.66498772668,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1157.3994110192,1387.174700288,1993.03953183125,1320.06513440949,820.927099302827,495.692620665499,977.602432242604,812.022344043382,1371.98236487479,1343.79888777511,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2134.57987173545,Inf,Inf,2149.1992451481,Inf,Inf,Inf,1255.6036941141,2151.65333299846,Inf,1266.00234587801,Inf,Inf,1267.952467131,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2058.24624478851,Inf,1620.13322249947,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,1001.18961677949,Inf,2017.5398806248,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1646.93520750177,2115.10737411027,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1052.8204155719,1509.3597003319,1251.99382065791,617.167854000918,1736.83273625065,1515.98734463597,1707.82800749383,1066.86827835365,599.365807229917,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2009.49009842705,Inf,2135.1752372732,1944.65890131613,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,867.602575841936,1916.55654028847,1476.72284919525,1231.04708233531,1092.29919771591,1863.29198500902,1764.61710852241,1789.72496626573,1782.39516360962,1662.50587965883,1796.57812646388,1754.31247790088,1799.62373631084,1687.49238558585,1456.99576421403,1753.13843211785,Inf,Inf,Inf,Inf,1766.50739227253,1874.98053165787,Inf,1714.37836046775,1515.56592304164,1099.93426290875,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,101.918154197422,Inf,1945.11087352916,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1293.34088526524,1656.45625531049,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1052.8204155719,Inf,640.327791009814,223.144211577806,701.883528392251,821.1062109149,654.395437461274,790.935714742959,53.8499571430658,1651.93636225053,Inf,Inf,Inf,Inf,1644.8322511972,2127.26273012152,1591.95634403576,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2085.33773591878,Inf,Inf,2039.43127473655,Inf,Inf,Inf,2074.22745988747,2046.27422181308,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1442.90670271749,2079.14661578123,1925.41011514691,2060.32009405847,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1441.03272385875,1504.78244289285,1246.37874979883,1567.86262268071,1229.7734136853,1502.66845772461,1379.6581462139,1446.29248525579,1422.21834010865,1272.22846291558,1394.53758589021,1392.25876360278,1440.76126512779,1151.60463395109,1069.50826466395,1405.6172513657,Inf,1999.97791582817,1986.97237678842,Inf,1466.16062056001,1537.92104405139,1967.24844614015,1437.78399683441,1119.97372195476,1218.89810040949,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,608.055904394332,2139.01596329981,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1863.93101779753,2159.95647804426,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1509.3597003319,640.327791009814,Inf,451.205249697972,949.634593834483,1126.88805705076,16.3894330842832,1104.29934107329,677.538491196853,2086.57199071335,Inf,2048.58760508469,2042.19822874287,Inf,1034.53956330235,1667.11930492389,1301.56702402217,Inf,2038.52713600787,1764.23550297099,Inf,2066.20071528719,2065.62198459614,Inf,2040.78042268556,1750.48815404411,2041.24795286789,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1593.54131952909,2119.07458689036,2091.47704172518,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2057.09865378649,2038.71068421396,1850.59413529286,Inf,1870.05627029114,2054.47134801817,1933.21202416765,2007.72543782077,1980.29437954613,1833.52749312792,1941.07223135426,1952.12269633599,1997.81060033171,1671.90754278064,1651.63546893228,1968.90401469192,Inf,Inf,Inf,2171.14775489518,2038.73345738126,2094.7181057501,Inf,2018.62345667567,1694.51921197667,1859.05059245319,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,250.814695529157,Inf,2098.25064010336,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1420.79775766185,1742.48510451493,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1251.99382065791,223.144211577806,451.205249697972,Inf,825.150401759816,788.856906730737,466.768432753057,760.998525856251,243.310992929114,1850.82233065567,Inf,Inf,Inf,Inf,1427.72994554676,1909.0314151977,1394.61936930478,Inf,2138.01262642456,2118.41063342068,Inf,Inf,Inf,Inf,Inf,2101.73548047389,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2179.58286195652,1364.37597728377,1971.73307122601,1859.80872952764,2014.64845567899,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1662.61161841111,1608.45061877774,1400.24864350373,1776.50963795917,1432.00083162262,1617.89685424089,1495.55880940542,1567.82795340987,1541.36249153591,1392.99081737298,1505.81887989116,1512.51398868389,1559.27701671535,1244.39368945833,1204.83088731975,1528.29238366914,Inf,2016.81348278236,2000.40664530791,Inf,1595.5914530553,1656.61815703515,1997.49091222322,1573.1905445075,1249.68906323554,1419.88851587184,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,609.203446803883,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1775.27848011684,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,617.167854000918,701.883528392251,949.634593834483,825.150401759816,Inf,1517.09807933481,952.925806591496,1486.69185518256,742.813009466135,1150.80065777384,Inf,Inf,Inf,Inf,1936.15587360757,Inf,2188.80108190701,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2144.64631283415,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1383.07146972207,2027.03554276722,1658.83740316293,1671.81085773461,1425.42721929418,1999.55830910404,1882.64312144124,1931.72916160537,1914.92012773794,1771.75962978762,1906.84479206379,1884.32570755663,1933.75019567096,1716.09454220506,1552.72955422315,1890.99313555858,Inf,Inf,Inf,Inf,1930.47475164263,2024.58784977756,Inf,1888.12197268686,1611.67639803321,1424.57720312635,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,920.811463519931,Inf,1650.11550713624,Inf,1824.49651739725,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1742.03023932049,947.608945038418,1094.18352099947,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1736.83273625065,821.1062109149,1126.88805705076,788.856906730737,1517.09807933481,Inf,1142.7571295129,30.4464516263416,775.871430972211,Inf,Inf,Inf,Inf,Inf,1790.59830225016,1893.54603946778,1207.88554437184,Inf,1836.08651592001,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1882.18960940757,Inf,Inf,1860.00175845761,Inf,Inf,1927.34001908563,1935.20800595478,1887.33767892868,1920.94779576776,1806.88730796345,2144.61797176164,1795.1849312773,2006.64720915356,Inf,Inf,Inf,Inf,Inf,Inf,2168.22966550044,2035.07074842811,2128.69680882322,2037.996945578,1985.3234672363,2175.15852469061,Inf,Inf,Inf,Inf,2186.12689308338,2175.21026208289,Inf,Inf,Inf,Inf,2076.21526960521,2136.95292894952,Inf,Inf,Inf,2117.42480762778,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1765.07284068677,Inf,1643.22411580311,1491.17167694205,1391.40241037459,643.3470452349,1305.80323534933,1108.1136885625,1239.5381963413,1647.27351845784,1792.73819402881,1609.89767294493,2049.13033512412,1569.13666285222,1790.5906345395,1741.2255420956,1522.86100637964,1999.66259543368,1764.5366546049,1023.82867022517,1042.1607465893,1691.42850936677,1342.02274377489,1070.50846029631,966.880644392351,1049.13139759591,1017.66324017923,899.397461820369,959.427409107086,997.008859572363,1030.85936495201,682.043845902767,813.565173017082,1019.3398793181,1763.17581115145,1240.01373106856,1221.2048373087,1050.14426022772,1102.50950778663,1116.76146105933,1233.73530625411,1106.47237829597,823.038618515247,1322.78701431317,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,620.676966166523,2137.428513471,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1880.11440291258,2176.34166652036,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1515.98734463597,654.395437461274,16.3894330842832,466.768432753057,952.925806591496,1142.7571295129,Inf,1120.24037218051,692.070982427624,2091.79069951126,Inf,2046.38749114921,2040.15485302183,Inf,1024.90198613311,1665.0616113344,1306.25790915481,Inf,2041.99174610864,1756.40193060541,Inf,2064.00012286455,2063.2688919672,Inf,2038.7454441053,1742.82882045265,2038.84914705481,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1607.21756748127,2130.39642848883,2104.91618469113,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2068.83660659984,2055.07646757182,1866.3913058282,Inf,1884.1682918586,2070.78185294278,1949.50495772829,2023.98451029287,1996.56924148307,1849.76898110551,1957.39528928727,1968.3852874083,2014.09229244196,1688.28026467714,1667.68413758719,1985.14848160126,Inf,Inf,Inf,2187.26411651694,2054.92215923994,2111.00888505194,Inf,2034.74043118829,1710.6457109951,1873.23965657873,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
