Node,AlgoValue,ExactValue,AbsDiff,PercError
29,0.11264794350078335,0.11264794350078337,2.7755575615628914e-17,2.463922087972773e-14
30,0.09124483423563451,0.09124483423563454,2.7755575615628914e-17,3.04187912095404e-14
31,0.07390831573086395,0.07390831573086398,2.7755575615628914e-17,3.755406322165482e-14
64,0.06285986570028634,0.06285986570028637,2.7755575615628914e-17,4.4154684879484983e-14
65,0.07760477246948931,0.07760477246948934,2.7755575615628914e-17,3.576529475238284e-14
66,0.09580836107344358,0.09580836107344361,2.7755575615628914e-17,2.8969888749430106e-14
67,0.1182819272511649,0.11828192725116493,2.7755575615628914e-17,2.346560988703839e-14
68,0.14602707068045048,0.1460270706804505,2.7755575615628914e-17,1.90071440085011e-14
100,0.22256831379431566,0.2225683137943157,2.7755575615628914e-17,1.247058718397757e-14
110,0.21196697940276216,0.21196697940276218,2.7755575615628914e-17,1.309429218354339e-14
111,0.17169325331623736,0.1716932533162374,2.7755575615628914e-17,1.616579281918937e-14
120,0.18028033417339567,0.1802803341733957,2.7755575615628914e-17,1.539578664688589e-14
162,0.22256831379431566,0.2225683137943157,2.7755575615628914e-17,1.247058718397757e-14
175,0.07760477246948931,0.07760477246948934,2.7755575615628914e-17,3.576529475238284e-14
176,0.09580836107344358,0.09580836107344361,2.7755575615628914e-17,2.8969888749430106e-14
177,0.1182819272511649,0.11828192725116493,2.7755575615628914e-17,2.346560988703839e-14
178,0.14602707068045048,0.1460270706804505,2.7755575615628914e-17,1.90071440085011e-14
179,0.21985367032779776,0.2198536703277978,2.7755575615628914e-17,1.2624567774668424e-14
198,0.07390831573086395,0.07390831573086398,2.7755575615628914e-17,3.755406322165482e-14
199,0.09124483423563451,0.09124483423563454,2.7755575615628914e-17,3.04187912095404e-14
200,0.11264794350078335,0.11264794350078337,2.7755575615628914e-17,2.463922087972773e-14
201,0.13907153518615226,0.13907153518615228,2.7755575615628914e-17,1.9957768912579465e-14
214,0.2033798985456039,0.20337989854560387,2.7755575615628914e-17,1.3647157764416565e-14
299,0.17169325331623736,0.1716932533162374,2.7755575615628914e-17,1.616579281918937e-14
300,0.13907153518615226,0.13907153518615228,2.7755575615628914e-17,1.9957768912579465e-14
32,0.059865735741999805,0.059865735741999826,2.0816681711721685e-17,3.47722807607915e-14
33,0.04849124595101984,0.04849124595101986,2.0816681711721685e-17,4.29287416799895e-14
35,0.03181510646846412,0.03181510646846414,2.0816681711721685e-17,6.543018088704388e-14
152,0.03181510646846412,0.03181510646846414,2.0816681711721685e-17,6.543018088704388e-14
194,0.03181510646846412,0.03181510646846414,2.0816681711721685e-17,6.543018088704388e-14
196,0.04849124595101984,0.04849124595101986,2.0816681711721685e-17,4.29287416799895e-14
197,0.059865735741999805,0.059865735741999826,2.0816681711721685e-17,3.47722807607915e-14
34,0.03927790922032607,0.039277909220326084,1.3877787807814457e-17,3.533229767900371e-14
115,0.06285986570028636,0.06285986570028637,1.3877787807814457e-17,2.2077342439742492e-14
116,0.07760477246948932,0.07760477246948934,1.3877787807814457e-17,1.788264737619142e-14
117,0.0958083610734436,0.09580836107344361,1.3877787807814457e-17,1.4484944374715053e-14
122,0.07760477246948932,0.07760477246948934,1.3877787807814457e-17,1.788264737619142e-14
123,0.06285986570028636,0.06285986570028637,1.3877787807814457e-17,2.2077342439742492e-14
128,0.0958083610734436,0.09580836107344361,1.3877787807814457e-17,1.4484944374715053e-14
153,0.025770236239455936,0.02577023623945595,1.3877787807814457e-17,5.3852000730077274e-14
195,0.03927790922032607,0.039277909220326084,1.3877787807814457e-17,3.533229767900371e-14
154,0.02087389135395931,0.02087389135395932,1.0408340855860843e-17,4.9862963638960444e-14
125,0.041242357885957884,0.04124235788595789,6.938893903907228e-18,1.6824677975722062e-14
155,0.01690785199670704,0.01690785199670705,6.938893903907228e-18,4.103947624605798e-14
1,0.025031555049932444,0.025031555049932444,0.0,0.0
2,0.030903154382632643,0.030903154382632643,0.0,0.0
3,0.03815204244769462,0.03815204244769462,0.0,0.0
4,0.04710128697246249,0.04710128697246249,0.0,0.0
5,0.05814973700304011,0.05814973700304011,0.0,0.0
6,0.07178979876918531,0.07178979876918531,0.0,0.0
7,0.08862938119652508,0.08862938119652508,0.0,0.0
8,0.10941898913151243,0.10941898913151243,0.0,0.0
9,0.13508517176729928,0.13508517176729928,0.0,0.0
10,0.16677181699666577,0.16677181699666577,0.0,0.0
11,0.2058911320946491,0.2058911320946491,0.0,0.0
12,0.25418658283290013,0.25418658283290013,0.0,0.0
13,0.31381059609000017,0.31381059609000017,0.0,0.0
14,0.38742048900000015,0.38742048900000015,0.0,0.0
15,0.47829690000000014,0.47829690000000014,0.0,0.0
16,0.5904900000000002,0.5904900000000002,0.0,0.0
17,0.7290000000000001,0.7290000000000001,0.0,0.0
18,0.9,0.9,0.0,0.0
19,0.7290000000000001,0.7290000000000001,0.0,0.0
20,0.5904900000000002,0.5904900000000002,0.0,0.0
21,0.47829690000000014,0.47829690000000014,0.0,0.0
22,0.38742048900000015,0.38742048900000015,0.0,0.0
23,0.31381059609000017,0.31381059609000017,0.0,0.0
36,0.04710128697246249,0.04710128697246249,0.0,0.0
37,0.05814973700304011,0.05814973700304011,0.0,0.0
38,0.07178979876918531,0.07178979876918531,0.0,0.0
39,0.08862938119652508,0.08862938119652508,0.0,0.0
40,0.10941898913151243,0.10941898913151243,0.0,0.0
41,0.13508517176729928,0.13508517176729928,0.0,0.0
42,0.16677181699666577,0.16677181699666577,0.0,0.0
43,0.2058911320946491,0.2058911320946491,0.0,0.0
44,0.25418658283290013,0.25418658283290013,0.0,0.0
45,0.16677181699666577,0.16677181699666577,0.0,0.0
46,0.13508517176729928,0.13508517176729928,0.0,0.0
47,0.10941898913151243,0.10941898913151243,0.0,0.0
48,0.08862938119652508,0.08862938119652508,0.0,0.0
49,0.07178979876918531,0.07178979876918531,0.0,0.0
50,0.05814973700304011,0.05814973700304011,0.0,0.0
51,0.2058911320946491,0.2058911320946491,0.0,0.0
52,0.16677181699666577,0.16677181699666577,0.0,0.0
53,0.13508517176729928,0.13508517176729928,0.0,0.0
54,0.10941898913151243,0.10941898913151243,0.0,0.0
55,0.08862938119652508,0.08862938119652508,0.0,0.0
56,0.07178979876918531,0.07178979876918531,0.0,0.0
57,0.16677181699666577,0.16677181699666577,0.0,0.0
58,0.13508517176729928,0.13508517176729928,0.0,0.0
59,0.10941898913151243,0.10941898913151243,0.0,0.0
60,0.08862938119652508,0.08862938119652508,0.0,0.0
61,0.07178979876918531,0.07178979876918531,0.0,0.0
62,0.05814973700304011,0.05814973700304011,0.0,0.0
63,0.04710128697246249,0.04710128697246249,0.0,0.0
76,0.7290000000000001,0.7290000000000001,0.0,0.0
77,0.5904900000000002,0.5904900000000002,0.0,0.0
78,0.47829690000000014,0.47829690000000014,0.0,0.0
79,0.38742048900000015,0.38742048900000015,0.0,0.0
80,0.31381059609000017,0.31381059609000017,0.0,0.0
81,0.25418658283290013,0.25418658283290013,0.0,0.0
82,0.2058911320946491,0.2058911320946491,0.0,0.0
83,0.16677181699666577,0.16677181699666577,0.0,0.0
84,0.13508517176729928,0.13508517176729928,0.0,0.0
85,0.10941898913151243,0.10941898913151243,0.0,0.0
86,0.08862938119652508,0.08862938119652508,0.0,0.0
87,0.07178979876918531,0.07178979876918531,0.0,0.0
88,0.05814973700304011,0.05814973700304011,0.0,0.0
89,0.04710128697246249,0.04710128697246249,0.0,0.0
90,0.03815204244769462,0.03815204244769462,0.0,0.0
91,0.030903154382632643,0.030903154382632643,0.0,0.0
94,0.16677181699666577,0.16677181699666577,0.0,0.0
95,0.2058911320946491,0.2058911320946491,0.0,0.0
96,0.25418658283290013,0.25418658283290013,0.0,0.0
97,0.31381059609000017,0.31381059609000017,0.0,0.0
102,0.16677181699666577,0.16677181699666577,0.0,0.0
103,0.2058911320946491,0.2058911320946491,0.0,0.0
105,0.3205353634642529,0.3205353634642529,0.0,0.0
106,0.16677181699666577,0.16677181699666577,0.0,0.0
107,0.2058911320946491,0.2058911320946491,0.0,0.0
108,0.25418658283290013,0.25418658283290013,0.0,0.0
114,0.05091649121723195,0.05091649121723195,0.0,0.0
118,0.11828192725116493,0.11828192725116493,0.0,0.0
119,0.1460270706804505,0.1460270706804505,0.0,0.0
121,0.1460270706804505,0.1460270706804505,0.0,0.0
124,0.05091649121723195,0.05091649121723195,0.0,0.0
126,0.033406309887625885,0.033406309887625885,0.0,0.0
127,0.11828192725116493,0.11828192725116493,0.0,0.0
129,0.008727963568087723,0.008727963568087723,0.0,0.0
130,0.01077526366430583,0.01077526366430583,0.0,0.0
131,0.013302794647291147,0.013302794647291147,0.0,0.0
132,0.016423203268260675,0.016423203268260675,0.0,0.0
133,0.020275559590445278,0.020275559590445278,0.0,0.0
134,0.025031555049932444,0.025031555049932444,0.0,0.0
135,0.030903154382632643,0.030903154382632643,0.0,0.0
136,0.03815204244769462,0.03815204244769462,0.0,0.0
137,0.04710128697246249,0.04710128697246249,0.0,0.0
138,0.05814973700304011,0.05814973700304011,0.0,0.0
139,0.07178979876918531,0.07178979876918531,0.0,0.0
140,0.08862938119652508,0.08862938119652508,0.0,0.0
141,0.10941898913151243,0.10941898913151243,0.0,0.0
142,0.13508517176729928,0.13508517176729928,0.0,0.0
143,0.16677181699666577,0.16677181699666577,0.0,0.0
144,0.2058911320946491,0.2058911320946491,0.0,0.0
146,0.03815204244769462,0.03815204244769462,0.0,0.0
147,0.04710128697246249,0.04710128697246249,0.0,0.0
148,0.05814973700304011,0.05814973700304011,0.0,0.0
149,0.07178979876918531,0.07178979876918531,0.0,0.0
150,0.08862938119652508,0.08862938119652508,0.0,0.0
151,0.10941898913151243,0.10941898913151243,0.0,0.0
156,0.05814973700304011,0.05814973700304011,0.0,0.0
157,0.07178979876918531,0.07178979876918531,0.0,0.0
158,0.08862938119652508,0.08862938119652508,0.0,0.0
159,0.04710128697246249,0.04710128697246249,0.0,0.0
160,0.03815204244769462,0.03815204244769462,0.0,0.0
161,0.030903154382632643,0.030903154382632643,0.0,0.0
163,0.38578406142123506,0.38578406142123506,0.0,0.0
166,0.31437312071410217,0.31437312071410217,0.0,0.0
168,0.4791542763513217,0.4791542763513217,0.0,0.0
172,0.25418658283290013,0.25418658283290013,0.0,0.0
173,0.31330517397093705,0.31330517397093705,0.0,0.0
174,0.25418658283290013,0.25418658283290013,0.0,0.0
183,0.47829690000000014,0.47829690000000014,0.0,0.0
184,0.47829690000000014,0.47829690000000014,0.0,0.0
185,0.38742048900000015,0.38742048900000015,0.0,0.0
187,0.31381059609000017,0.31381059609000017,0.0,0.0
188,0.38742048900000015,0.38742048900000015,0.0,0.0
189,0.47829690000000014,0.47829690000000014,0.0,0.0
190,0.47829690000000014,0.47829690000000014,0.0,0.0
191,0.38742048900000015,0.38742048900000015,0.0,0.0
192,0.4821325576063167,0.4821325576063167,0.0,0.0
204,0.38578406142123506,0.38578406142123506,0.0,0.0
207,0.2058911320946491,0.2058911320946491,0.0,0.0
209,0.47829690000000014,0.47829690000000014,0.0,0.0
210,0.38742048900000015,0.38742048900000015,0.0,0.0
211,0.31381059609000017,0.31381059609000017,0.0,0.0
212,0.25418658283290013,0.25418658283290013,0.0,0.0
215,0.13508517176729928,0.13508517176729928,0.0,0.0
216,0.10941898913151243,0.10941898913151243,0.0,0.0
217,0.08862938119652508,0.08862938119652508,0.0,0.0
218,0.10924275933544546,0.10924275933544546,0.0,0.0
219,0.07178979876918531,0.07178979876918531,0.0,0.0
220,0.05814973700304011,0.05814973700304011,0.0,0.0
221,0.04710128697246249,0.04710128697246249,0.0,0.0
222,0.03815204244769462,0.03815204244769462,0.0,0.0
223,0.030903154382632643,0.030903154382632643,0.0,0.0
224,0.025031555049932444,0.025031555049932444,0.0,0.0
225,0.07178979876918531,0.07178979876918531,0.0,0.0
226,0.10660173670820498,0.10660173670820498,0.0,0.0
227,0.07178979876918531,0.07178979876918531,0.0,0.0
228,0.08862938119652508,0.08862938119652508,0.0,0.0
229,0.10941898913151243,0.10941898913151243,0.0,0.0
230,0.13508517176729928,0.13508517176729928,0.0,0.0
231,0.16677181699666577,0.16677181699666577,0.0,0.0
232,0.2058911320946491,0.2058911320946491,0.0,0.0
233,0.25418658283290013,0.25418658283290013,0.0,0.0
234,0.5200304172423309,0.5200304172423309,0.0,0.0
235,0.47829690000000014,0.47829690000000014,0.0,0.0
236,0.5904900000000002,0.5904900000000002,0.0,0.0
237,0.7290000000000001,0.7290000000000001,0.0,0.0
238,0.7290000000000001,0.7290000000000001,0.0,0.0
239,0.4095494250494917,0.4095494250494917,0.0,0.0
240,0.31381059609000017,0.31381059609000017,0.0,0.0
242,0.2058911320946491,0.2058911320946491,0.0,0.0
243,0.2058911320946491,0.2058911320946491,0.0,0.0
244,0.16677181699666577,0.16677181699666577,0.0,0.0
245,0.13508517176729928,0.13508517176729928,0.0,0.0
246,0.10941898913151243,0.10941898913151243,0.0,0.0
247,0.08862938119652508,0.08862938119652508,0.0,0.0
248,0.2058911320946491,0.2058911320946491,0.0,0.0
249,0.030903154382632643,0.030903154382632643,0.0,0.0
250,0.03815204244769462,0.03815204244769462,0.0,0.0
251,0.04710128697246249,0.04710128697246249,0.0,0.0
252,0.05814973700304011,0.05814973700304011,0.0,0.0
253,0.07178979876918531,0.07178979876918531,0.0,0.0
254,0.08862938119652508,0.08862938119652508,0.0,0.0
255,0.10941898913151243,0.10941898913151243,0.0,0.0
256,0.13508517176729928,0.13508517176729928,0.0,0.0
257,0.13508517176729928,0.13508517176729928,0.0,0.0
263,0.25418658283290013,0.25418658283290013,0.0,0.0
264,0.31381059609000017,0.31381059609000017,0.0,0.0
265,0.25418658283290013,0.25418658283290013,0.0,0.0
266,0.2058911320946491,0.2058911320946491,0.0,0.0
267,0.16677181699666577,0.16677181699666577,0.0,0.0
269,0.13508517176729928,0.13508517176729928,0.0,0.0
270,0.13508517176729928,0.13508517176729928,0.0,0.0
271,0.10941898913151243,0.10941898913151243,0.0,0.0
272,0.08862938119652508,0.08862938119652508,0.0,0.0
273,0.07178979876918531,0.07178979876918531,0.0,0.0
274,0.05814973700304011,0.05814973700304011,0.0,0.0
275,0.04710128697246249,0.04710128697246249,0.0,0.0
276,0.03815204244769462,0.03815204244769462,0.0,0.0
277,0.030903154382632643,0.030903154382632643,0.0,0.0
278,0.025031555049932444,0.025031555049932444,0.0,0.0
279,0.10941898913151243,0.10941898913151243,0.0,0.0
280,0.10941898913151243,0.10941898913151243,0.0,0.0
281,0.13508517176729928,0.13508517176729928,0.0,0.0
282,0.16677181699666577,0.16677181699666577,0.0,0.0
283,0.2058911320946491,0.2058911320946491,0.0,0.0
284,0.25418658283290013,0.25418658283290013,0.0,0.0
285,0.31381059609000017,0.31381059609000017,0.0,0.0
286,0.31381059609000017,0.31381059609000017,0.0,0.0
288,0.38742048900000015,0.38742048900000015,0.0,0.0
289,0.47829690000000014,0.47829690000000014,0.0,0.0
290,0.38742048900000015,0.38742048900000015,0.0,0.0
291,0.31381059609000017,0.31381059609000017,0.0,0.0
292,0.23583350533167344,0.23583350533167344,0.0,0.0
293,0.16677181699666577,0.16677181699666577,0.0,0.0
294,0.2902056095987289,0.2902056095987289,0.0,0.0
295,0.261687628892299,0.261687628892299,0.0,0.0
296,0.2058911320946491,0.2058911320946491,0.0,0.0
301,0.19784031651913583,0.19784031651913583,0.0,0.0
302,0.31381059609000017,0.31381059609000017,0.0,0.0
303,0.3066394656590233,0.3066394656590233,0.0,0.0
306,0.25418658283290013,0.25418658283290013,0.0,0.0
